EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
NJPW-2164,2025-12-22,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2163,2025-12-21,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2025,Non-Televised,"Utsunomiya, Tochigi, Japan",Utsunomiya,Tochigi,Japan
NJPW-2162,2025-12-19,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2025,Non-Televised,"Takasaki, Gunma, Japan",Takasaki,Gunma,Japan
NJPW-2161,2025-12-14,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Mashiki, Kumamoto, Japan",Mashiki,Kumamoto,Japan
NJPW-2160,2025-12-12,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Satsumasendai, Kagoshima, Japan",Satsumasendai,Kagoshima,Japan
NJPW-2159,2025-12-10,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Nagasaki, Japan",Nagasaki,Japan,Japan
NJPW-2158,2025-12-09,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Iizuka, Fukuoka, Japan",Iizuka,Fukuoka,Japan
NJPW-2157,2025-12-08,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan
NJPW-2156,2025-12-07,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Kihoku, Ehime, Japan",Kihoku,Ehime,Japan
NJPW-2155,2025-12-05,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2154,2025-12-03,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Shizuoka, Japan",Shizuoka,Japan,Japan
NJPW-2153,2025-12-02,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Kofu, Yamanashi, Japan",Kofu,Yamanashi,Japan
NJPW-2152,2025-11-30,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Akita, Japan",Akita,Japan,Japan
NJPW-2151,2025-11-29,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Mutsu, Aomori, Japan",Mutsu,Aomori,Japan
NJPW-2150,2025-11-28,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Aomori, Japan",Aomori,Japan,Japan
NJPW-2149,2025-11-26,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan
NJPW-2148,2025-11-25,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Koriyama, Fukushima, Japan",Koriyama,Fukushima,Japan
NJPW-2147,2025-11-24,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Machida, Tokyo, Japan",Machida,Tokyo,Japan
NJPW-2146,2025-11-22,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Fujisawa, Kanagawa, Japan",Fujisawa,Kanagawa,Japan
NJPW-2145,2025-11-20,NJPW,NJPW World Tag League,NJPW World Tag League 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2144,2025-11-19,NJPW,NJPW Purge Night Of Torture,NJPW Purge Night Of Torture,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2143,2025-11-16,NJPW,NJPW Shimonoseki Impact ~ Umihibiki Kessen ~,NJPW Shimonoseki Impact ~ Umihibiki Kessen ~,Televised,"Shimonoseki, Yamaguchi, Japan",Shimonoseki,Yamaguchi,Japan
NJPW-2142,2025-11-12,NJPW,NJPW Superhuman Taiji Ishimori Gets Ridiculous One More Time,NJPW Superhuman Taiji Ishimori Gets Ridiculous One More Time,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2141,2025-11-08,NJPW,NJPW New Japan Road,NJPW New Japan Road In Anjo 2025,Televised,"Anjo, Aichi, Japan",Anjo,Aichi,Japan
NJPW-2140,2025-11-02,NJPW,NJPW Hiroshi Tanahashi ~ Final Homecoming,NJPW Hiroshi Tanahashi ~ Final Homecoming,Televised,"Gifu, Japan",Gifu,Japan,Japan
NJPW-2139,2025-11-01,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2138,2025-10-30,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Fukui, Japan",Fukui,Japan,Japan
NJPW-2137,2025-10-29,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Shibata, Niigata, Japan",Shibata,Niigata,Japan
NJPW-2136,2025-10-28,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Sado, Niigata, Japan",Sado,Niigata,Japan
NJPW-2135,2025-10-26,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Uonuma, Niigata, Japan",Uonuma,Niigata,Japan
NJPW-2134,2025-10-25,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Kumagaya, Saitama, Japan",Kumagaya,Saitama,Japan
NJPW-2133,2025-10-25,NJPW,NJPW TAMASHII,NJPW TAMASHII: Lords Of The Ring,Televised,"Auckland, New Zealand",Auckland,New Zealand,New Zealand
NJPW-2132,2025-10-24,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2131,2025-10-23,NJPW,NJPW Super Junior Tag League,NJPW Super Junior Tag League 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2130,2025-10-19,NJPW,NJPW New Japan Road,NJPW New Japan Road In Ishikari 2025,Televised,"Ishikari, Hokkaido, Japan",Ishikari,Hokkaido,Japan
NJPW-2129,2025-10-13,NJPW,NJPW King Of ProWrestling,NJPW King Of Pro-Wrestling 2025,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2128,2025-10-11,NJPW,NJPW Road To King Of Pro-Wrestling,NJPW Road To King Of Pro-Wrestling 2025,Non-Televised,"Tokorozawa, Saitama, Japan",Tokorozawa,Saitama,Japan
NJPW-2127,2025-10-09,NJPW,NJPW Road To King Of Pro-Wrestling,NJPW Road To King Of Pro-Wrestling 2025,Non-Televised,"Komatsu, Ishikawa, Japan",Komatsu,Ishikawa,Japan
NJPW-2126,2025-10-07,NJPW,NJPW Superhuman Taiji Ishimori Gets Even More Ridiculous,NJPW Superhuman Taiji Ishimori Gets Even More Ridiculous,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2125,2025-10-06,NJPW,NJPW Road To King Of Pro-Wrestling,NJPW Road To King Of Pro-Wrestling 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2124,2025-10-05,NJPW,NJPW/Stardom Historic Xover,NJPW/Stardom Historic X-over In Guangzhou,PLE/PPV,"Guangzhou, China, China",Guangzhou,China,China
NJPW-2123,2025-10-04,NJPW,NJPW Road To King Of Pro-Wrestling,NJPW Road To King Of Pro-Wrestling 2025,Non-Televised,"Hiratsuka, Kanagawa, Japan",Hiratsuka,Kanagawa,Japan
NJPW-2122,2025-09-28,NJPW,NJPW Destruction,NJPW Destruction In Kobe 2025,PLE/PPV,"Kobe, Hyogo, Japan",Kobe,Hyogo,Japan
NJPW-2121,2025-09-24,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-2120,2025-09-22,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Obihiro, Hokkaido, Japan",Obihiro,Hokkaido,Japan
NJPW-2119,2025-09-21,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Kuriyama, Hokkaido, Japan",Kuriyama,Hokkaido,Japan
NJPW-2118,2025-09-20,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Yakumo, Hokkaido, Japan",Yakumo,Hokkaido,Japan
NJPW-2117,2025-09-18,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Kitami, Hokkaido, Japan",Kitami,Hokkaido,Japan
NJPW-2116,2025-09-17,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Asahikawa, Hokkaido, Japan",Asahikawa,Hokkaido,Japan
NJPW-2115,2025-09-15,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Noboribetsu, Hokkaido, Japan",Noboribetsu,Hokkaido,Japan
NJPW-2114,2025-09-13,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2113,2025-09-12,NJPW,NJPW Pyon!,NJPW Pyon!,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2112,2025-09-10,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Kuki, Saitama, Japan",Kuki,Saitama,Japan
NJPW-2111,2025-09-09,NJPW,NJPW Road To Destruction,NJPW Road To Destruction 2025,Non-Televised,"Fuji, Shizuoka, Japan",Fuji,Shizuoka,Japan
NJPW-2110,2025-09-07,NJPW,NJPW Yuji Nagata Produce Blue Justice XVI,NJPW Yuji Nagata Produce Blue Justice XVI,Televised,"Togane, Chiba, Japan",Togane,Chiba,Japan
NJPW-2109,2025-08-29,NJPW,NJPW TAMASHII,NJPW TAMASHII: New Dawn Rising,Televised,"West Springs, Auckland, New Zealand",West Springs,Auckland,New Zealand
NJPW-2108,2025-08-24,AEW,AEW/NJPW Forbidden Door,AEW/NJPW Forbidden Door 2025,PLE/PPV,"London, England, UK",London,England,UK
NJPW-2107,2025-08-24,AEW,AEW/NJPW Forbidden Door - Zero Hour,AEW/NJPW Forbidden Door 2025 - Zero Hour,Televised,"London, England, UK",London,England,UK
NJPW-2106,2025-08-17,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2105,2025-08-16,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2104,2025-08-14,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2103,2025-08-13,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Hamamatsu, Shizuoka, Japan",Hamamatsu,Shizuoka,Japan
NJPW-2102,2025-08-10,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Takasaki, Gunma, Japan",Takasaki,Gunma,Japan
NJPW-2101,2025-08-08,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Yokohama, Kanagawa, Japan",Yokohama,Kanagawa,Japan
NJPW-2100,2025-08-07,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2099,2025-08-05,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2098,2025-08-03,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Fukuoka, Japan",Fukuoka,Japan,Japan
NJPW-2097,2025-08-02,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan
NJPW-2096,2025-08-01,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Takamatsu, Kagawa, Japan",Takamatsu,Kagawa,Japan
NJPW-2095,2025-07-30,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Suita, Osaka, Japan",Suita,Osaka,Japan
NJPW-2094,2025-07-27,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-2093,2025-07-26,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2092,2025-07-25,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2091,2025-07-23,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Nagaoka, Niigata, Japan",Nagaoka,Niigata,Japan
NJPW-2090,2025-07-22,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan
NJPW-2089,2025-07-20,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-2088,2025-07-19,NJPW,NJPW G1 Climax,NJPW G1 Climax 35,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-2087,2025-07-06,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2086,2025-07-05,NJPW,NJPW Academy All Star Showcase,NJPW Academy All Star Showcase 2025,Televised,"Carson, California, USA",Carson,California,USA
NJPW-2085,2025-07-04,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2084,2025-07-04,NJPW,NJPW TAMASHII,NJPW TAMASHII: Cold War,Televised,"Auckland, New Zealand",Auckland,New Zealand,New Zealand
NJPW-2083,2025-06-29,NJPW,NJPW Tanahashi Jam,NJPW Tanahashi Jam,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-2082,2025-06-27,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Maibara, Shiga, Japan",Maibara,Shiga,Japan
NJPW-2081,2025-06-26,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Chino, Nagano, Japan",Chino,Nagano,Japan
NJPW-2080,2025-06-24,NJPW,NJPW Death Pain,NJPW Death Pain Invitational,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2079,2025-06-23,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2078,2025-06-22,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Fukushima, Japan",Fukushima,Japan,Japan
NJPW-2077,2025-06-21,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Yamagata, Japan",Yamagata,Japan,Japan
NJPW-2076,2025-06-20,NJPW,CMLL Presenta NJPW Fantastica Mania Mexico,CMLL Presenta NJPW Fantastica Mania Mexico 2025,PLE/PPV,"Mexico City, Distrito Federal, Mexiko",Mexico City,Distrito Federal,Mexiko
NJPW-2075,2025-06-19,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Hachinohe, Aomori, Japan",Hachinohe,Aomori,Japan
NJPW-2074,2025-06-18,NJPW,NJPW New Japan Soul,NJPW New Japan Soul 2025,Televised,"Hirosaki, Aomori, Japan",Hirosaki,Aomori,Japan
NJPW-2073,2025-06-15,NJPW,NJPW Dominion,NJPW Dominion 6.15 In Osaka-Jo Hall,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2072,2025-06-09,NJPW,NJPW Vs. DDT Toru Yano vs. Super Sasadango Machine,NJPW Vs. DDT Toru Yano vs. Super Sasadango Machine,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2071,2025-06-01,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2070,2025-05-29,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Joetsu, Niigata, Japan",Joetsu,Niigata,Japan
NJPW-2069,2025-05-27,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Numazu, Shizuoka, Japan",Numazu,Shizuoka,Japan
NJPW-2068,2025-05-25,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-2067,2025-05-24,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Himeji, Hyogo, Japan",Himeji,Hyogo,Japan
NJPW-2066,2025-05-22,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2065,2025-05-20,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Takasaki, Gunma, Japan",Takasaki,Gunma,Japan
NJPW-2064,2025-05-18,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Hachioji, Tokyo, Japan",Hachioji,Tokyo,Japan
NJPW-2063,2025-05-17,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2062,2025-05-16,NJPW,NJPW TAMASHII,NJPW TAMASHII: Mayhem,Televised,"Auckland, New Zealand",Auckland,New Zealand,New Zealand
NJPW-2061,2025-05-15,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2060,2025-05-14,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2059,2025-05-11,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Iwanuma, Miyagi, Japan",Iwanuma,Miyagi,Japan
NJPW-2058,2025-05-10,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 32,Televised,"Chiba, Japan",Chiba,Japan,Japan
NJPW-2057,2025-05-09,NJPW,NJPW Resurgence,NJPW Resurgence 2025,Televised,"Ontario, California, USA",Ontario,California,USA
NJPW-2056,2025-05-09,NJPW,NJPW Resurgence - The Buy In,NJPW Resurgence 2025 - The Buy In,Televised,"Ontario, California, USA",Ontario,California,USA
NJPW-2055,2025-05-04,NJPW,NJPW Wrestling Dontaku,NJPW Wrestling Dontaku 2025,PLE/PPV,"Fukuoka, Japan",Fukuoka,Japan,Japan
NJPW-2054,2025-05-03,NJPW,NJPW Wrestling Dontaku,NJPW Wrestling Dontaku 2025,PLE/PPV,"Fukuoka, Japan",Fukuoka,Japan,Japan
NJPW-2053,2025-05-01,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Ichiki-Kushikino, Kagoshima, Japan",Ichiki-Kushikino,Kagoshima,Japan
NJPW-2052,2025-04-30,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Mashiki, Kumamoto, Japan",Mashiki,Kumamoto,Japan
NJPW-2051,2025-04-29,NJPW,NJPW Wrestling Hizen no Kuni,NJPW Wrestling Hizen no Kuni,Televised,"Saga, Japan",Saga,Japan,Japan
NJPW-2050,2025-04-27,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Yamaguchi, Japan",Yamaguchi,Japan,Japan
NJPW-2049,2025-04-26,NJPW,NJPW TAMASHII,NJPW TAMASHII Live In Hamilton,Televised,"Hamilton, New Zealand",Hamilton,New Zealand,New Zealand
NJPW-2048,2025-04-26,NJPW,NJPW Wrestling Redzone in Hiroshima,NJPW Wrestling Redzone in Hiroshima,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan
NJPW-2047,2025-04-25,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Kochi, Japan",Kochi,Japan,Japan
NJPW-2046,2025-04-23,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Imabari, Ehime, Japan",Imabari,Ehime,Japan
NJPW-2045,2025-04-22,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2044,2025-04-21,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2043,2025-04-19,NJPW,NJPW Road To Wrestling Dontaku,NJPW Road To Wrestling Dontaku 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2042,2025-04-11,NJPW,NJPW Windy City Riot,NJPW Windy City Riot 2025,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
NJPW-2041,2025-04-11,NJPW,NJPW Windy City Riot - The Buy In,NJPW Windy City Riot 2025 - The Buy In,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
NJPW-2040,2025-04-05,NJPW,NJPW Sakura Genesis,NJPW Sakura Genesis 2025,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2039,2025-04-04,NJPW,NJPW Road To Sakura Genesis,NJPW Road To Sakura Genesis 2025 - ~ Jr. Genesis ~,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2038,2025-04-02,NJPW,NJPW Road To Sakura Genesis,NJPW Road To Sakura Genesis 2025,Non-Televised,"Kofu, Yamanashi, Japan",Kofu,Yamanashi,Japan
NJPW-2037,2025-03-30,NJPW,NJPW Road To Sakura Genesis,NJPW Road To Sakura Genesis 2025,Non-Televised,"Hamamatsu, Shizuoka, Japan",Hamamatsu,Shizuoka,Japan
NJPW-2036,2025-03-29,NJPW,NJPW Road To Sakura Genesis,NJPW Road To Sakura Genesis 2025,Non-Televised,"Takaoka, Toyama, Japan",Takaoka,Toyama,Japan
NJPW-2035,2025-03-29,NJPW,NJPW TAMASHII,NJPW TAMASHII: March To Glory,Televised,"Auckland, New Zealand",Auckland,New Zealand,New Zealand
NJPW-2034,2025-03-22,NJPW,NJPW Academy Cup,NJPW Academy Cup 2025,Televised,"Carson, California, USA",Carson,California,USA
NJPW-2033,2025-03-20,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Nagaoka, Niigata, Japan",Nagaoka,Niigata,Japan
NJPW-2032,2025-03-17,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Koriyama, Fukushima, Japan",Koriyama,Fukushima,Japan
NJPW-2031,2025-03-16,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Shizuoka, Japan",Shizuoka,Japan,Japan
NJPW-2030,2025-03-15,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-2029,2025-03-14,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Sakai, Osaka, Japan",Sakai,Osaka,Japan
NJPW-2028,2025-03-12,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Uwajima, Ehime, Japan",Uwajima,Ehime,Japan
NJPW-2027,2025-03-11,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Okayama, Japan",Okayama,Japan,Japan
NJPW-2026,2025-03-09,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Amagasaki, Hyogo, Japan",Amagasaki,Hyogo,Japan
NJPW-2025,2025-03-08,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2025,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2024,2025-03-06,NJPW,NJPW 53rd Anniversary Event,NJPW 53rd Anniversary Event,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2023,2025-02-28,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2022,2025-02-27,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2021,2025-02-26,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Chiba, Japan",Chiba,Japan,Japan
NJPW-2020,2025-02-24,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Kyoto, Japan",Kyoto,Japan,Japan
NJPW-2019,2025-02-22,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-2018,2025-02-21,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2017,2025-02-20,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Takamatsu, Kagawa, Japan",Takamatsu,Kagawa,Japan
NJPW-2016,2025-02-19,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2025,Non-Televised,"Kadoma, Osaka, Japan",Kadoma,Osaka,Japan
NJPW-2015,2025-02-16,NJPW,NJPW TAMASHII,NJPW TAMASHII,Televised,"Hamilton, Queensland, Australia",Hamilton,Queensland,Australia
NJPW-2014,2025-02-11,NJPW,NJPW The New Beginning,NJPW The New Beginning In Osaka 2025,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan
NJPW-2013,2025-02-09,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Kameoka, Kyoto, Japan",Kameoka,Kyoto,Japan
NJPW-2012,2025-02-07,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Nagano, Japan",Nagano,Japan,Japan
NJPW-2011,2025-02-06,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Kashima, Ibaraki, Japan",Kashima,Ibaraki,Japan
NJPW-2010,2025-02-04,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2009,2025-02-03,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-2008,2025-02-01,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Aomori, Japan",Aomori,Japan,Japan
NJPW-2007,2025-01-31,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Morioka, Iwate, Japan",Morioka,Iwate,Japan
NJPW-2006,2025-01-30,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan
NJPW-2005,2025-01-26,NJPW,NJPW BOAT RACE MIYAJIMA Presents STRONG SPLASH,NJPW BOAT RACE MIYAJIMA Presents STRONG SPLASH 2025,Televised,"Hatsukaichi, Hiroshima, Japan",Hatsukaichi,Hiroshima,Japan
NJPW-2004,2025-01-25,NJPW,NJPW BOAT RACE MIYAJIMA Presents STRONG SPLASH,NJPW BOAT RACE MIYAJIMA Presents STRONG SPLASH 2025,Televised,"Hatsukaichi, Hiroshima, Japan",Hatsukaichi,Hiroshima,Japan
NJPW-2003,2025-01-23,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2025,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
